State,County,County_State,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Latitude,Longitude,countyFIPS,g
MN,Wadena County,"Wadena County, MN",1388950411,18009900,536.277,6.954,46.586986,-94.988608,27159,27159
MN,Waseca County,"Waseca County, MN",1096505110,24893715,423.363,9.612,44.01846,-93.589844,27161,27161
MN,Washington County,"Washington County, MN",995618866,99457464,384.411,38.401,45.037929,-92.890117,1129,1129
MN,Watonwan County,"Watonwan County, MN",1126526388,12370135,434.954,4.776,43.978109,-94.613798,27165,27165
MN,Wilkin County,"Wilkin County, MN",1945079889,482554,751,0.186,46.362335,-96.476657,27167,27167
MN,Winona County,"Winona County, MN",1621638207,40051890,626.118,15.464,43.982268,-91.776708,27169,27169
MN,Wright County,"Wright County, MN",1712289572,137612067,661.119,53.132,45.175091,-93.966396,19197,19197
MN,Yellow Medicine County,"Yellow Medicine County, MN",1966062958,10687958,759.101,4.127,44.715736,-95.862756,27173,27173
MS,Adams County,"Adams County, MS",1197464266,65273639,462.344,25.202,31.486224,-91.351797,8001,8001
MS,Alcorn County,"Alcorn County, MS",1036110405,3408033,400.044,1.316,34.886569,-88.581109,28003,28003
MS,Amite County,"Amite County, MS",1890950865,3877823,730.1,1.497,31.203933,-90.795542,28005,28005
MS,Attala County,"Attala County, MS",1903529290,4425860,734.957,1.709,33.090468,-89.588622,28007,28007
MS,Benton County,"Benton County, MS",1053131421,5279183,406.616,2.038,34.810518,-89.200285,5007,5007
MS,Bolivar County,"Bolivar County, MS",2270541557,75515374,876.661,29.157,33.799139,-90.88412,28011,28011
MS,Calhoun County,"Calhoun County, MS",1519218284,3590388,586.573,1.386,33.936634,-89.337114,1015,1015
MS,Carroll County,"Carroll County, MS",1627263542,16304134,628.29,6.295,33.440795,-89.918887,5015,5015
MS,Chickasaw County,"Chickasaw County, MS",1299608407,6380767,501.782,2.464,33.933277,-88.947558,19037,19037
MS,Choctaw County,"Choctaw County, MS",1083122611,4297811,418.196,1.659,33.345964,-89.251332,1023,1023
MS,Claiborne County,"Claiborne County, MS",1262400022,35711134,487.415,13.788,31.97281,-90.915424,28021,28021
MS,Clarke County,"Clarke County, MS",1791177229,5069761,691.577,1.957,32.045374,-88.687976,1025,1025
MS,Clay County,"Clay County, MS",1062066001,15393112,410.066,5.943,33.65967,-88.782468,1027,1027
MS,Coahoma County,"Coahoma County, MS",1430939226,79418658,552.489,30.664,34.22867,-90.603165,28027,28027
MS,Copiah County,"Copiah County, MS",2013158769,5644780,777.285,2.179,31.866915,-90.448758,28029,28029
MS,Covington County,"Covington County, MS",1071784947,2880713,413.818,1.112,31.633331,-89.548897,1039,1039
MS,DeSoto County,"DeSoto County, MS",1233644242,53536481,476.313,20.671,34.874266,-89.99324,12027,12027
MS,Forrest County,"Forrest County, MS",1207042881,10872916,466.042,4.198,31.18858,-89.259447,28035,28035
MS,Franklin County,"Franklin County, MS",1460658783,7250805,563.964,2.8,31.477773,-90.895457,1059,1059
MS,George County,"George County, MS",1239816907,12838126,478.696,4.957,30.855431,-88.642268,28039,28039
MS,Greene County,"Greene County, MS",1845983328,15431185,712.738,5.958,31.212845,-88.634811,1063,1063
MS,Grenada County,"Grenada County, MS",1093291104,70659566,422.122,27.282,33.770031,-89.80274,28043,28043
MS,Hancock County,"Hancock County, MS",1227561278,204095552,473.964,78.802,30.391641,-89.482791,13141,13141
MS,Harrison County,"Harrison County, MS",1485725579,1064606460,573.642,411.047,30.416536,-89.083376,18061,18061
MS,Hinds County,"Hinds County, MS",2252849338,19297834,869.83,7.451,32.267788,-90.466017,28049,28049
MS,Holmes County,"Holmes County, MS",1959776826,20568825,756.674,7.942,33.125942,-90.091197,12059,12059
MS,Humphreys County,"Humphreys County, MS",1083947280,32942666,418.514,12.719,33.130996,-90.523421,28053,28053
MS,Issaquena County,"Issaquena County, MS",1069782879,73507456,413.045,28.381,32.755539,-91.003535,28055,28055
MS,Itawamba County,"Itawamba County, MS",1379933023,19825536,532.795,7.655,34.281075,-88.363127,28057,28057
MS,Jackson County,"Jackson County, MS",1872035802,830366011,722.797,320.606,30.456005,-88.625101,1071,1071
MS,Jasper County,"Jasper County, MS",1751454613,3178416,676.24,1.227,32.016989,-89.11943,13159,13159
MS,Jefferson County,"Jefferson County, MS",1346620554,18988092,519.933,7.331,31.733633,-91.043878,1073,1073
MS,Jefferson Davis County,"Jefferson Davis County, MS",1057871313,1791496,408.446,0.692,31.564808,-89.827086,28065,28065
MS,Jones County,"Jones County, MS",1799554023,12681687,694.812,4.896,31.616601,-89.168532,13169,13169
MS,Kemper County,"Kemper County, MS",1984403152,2182350,766.182,0.843,32.750136,-88.625631,28069,28069
MS,Lafayette County,"Lafayette County, MS",1636080566,123113358,631.694,47.534,34.353078,-89.485385,5073,5073
MS,Lamar County,"Lamar County, MS",1286381289,8599922,496.675,3.32,31.197586,-89.506369,1075,1075
MS,Lauderdale County,"Lauderdale County, MS",1822508252,29730521,703.674,11.479,32.403998,-88.660449,1077,1077
MS,Lawrence County,"Lawrence County, MS",1115254017,13188412,430.602,5.092,31.550009,-90.10753,1079,1079
MS,Leake County,"Leake County, MS",1509697184,6376466,582.897,2.462,32.76063,-89.52225,28079,28079
MS,Lee County,"Lee County, MS",1165404281,8314455,449.965,3.21,34.29237,-88.682439,1081,1081
MS,Leflore County,"Leflore County, MS",1538645698,31868197,594.074,12.304,33.54979,-90.294934,28083,28083
MS,Lincoln County,"Lincoln County, MS",1518269800,5291052,586.207,2.043,31.535216,-90.453566,5079,5079
MS,Lowndes County,"Lowndes County, MS",1309092521,28545194,505.443,11.021,33.471424,-88.439723,1085,1085
MS,Madison County,"Madison County, MS",1850602740,71274123,714.522,27.519,32.63437,-90.03416,1089,1089
MS,Marion County,"Marion County, MS",1404769586,16149945,542.385,6.236,31.230167,-89.821712,1093,1093
MS,Marshall County,"Marshall County, MS",1829011187,9173803,706.185,3.542,34.76619,-89.504231,1095,1095
MS,Monroe County,"Monroe County, MS",1981570208,18148644,765.089,7.007,33.89003,-88.485038,1099,1099
MS,Montgomery County,"Montgomery County, MS",1054074827,2352156,406.981,0.908,33.500714,-89.639625,1101,1101
MS,Neshoba County,"Neshoba County, MS",1476641125,3830971,570.134,1.479,32.752518,-89.119274,28099,28099
MS,Newton County,"Newton County, MS",1496636747,4525334,577.855,1.747,32.40197,-89.118412,5101,5101
MS,Noxubee County,"Noxubee County, MS",1800451925,12487951,695.158,4.822,33.106508,-88.566004,28103,28103
MS,Oktibbeha County,"Oktibbeha County, MS",1186834313,9566078,458.239,3.693,33.422313,-88.876151,28105,28105
MS,Panola County,"Panola County, MS",1774595250,51686997,685.175,19.956,34.365205,-89.963065,28107,28107
MS,Pearl River County,"Pearl River County, MS",2101267284,20822909,811.304,8.04,30.774793,-89.586904,28109,28109
MS,Perry County,"Perry County, MS",1676259645,7754347,647.207,2.994,31.169307,-88.988755,1105,1105
MS,Pike County,"Pike County, MS",1059350505,4341105,409.018,1.676,31.177516,-90.397725,1109,1109
MS,Pontotoc County,"Pontotoc County, MS",1289201637,8437676,497.764,3.258,34.227081,-89.037239,28115,28115
MS,Prentiss County,"Prentiss County, MS",1074806616,8324262,414.985,3.214,34.620566,-88.522184,28117,28117
MS,Quitman County,"Quitman County, MS",1048975532,3676001,405.012,1.419,34.252833,-90.290171,13239,13239
MS,Rankin County,"Rankin County, MS",2008522848,79229299,775.495,30.591,32.267123,-89.946063,28121,28121
MS,Scott County,"Scott County, MS",1577902075,3001523,609.231,1.159,32.411959,-89.533486,5127,5127
MS,Sharkey County,"Sharkey County, MS",1118149686,8806463,431.72,3.4,32.892395,-90.827613,28125,28125
MS,Simpson County,"Simpson County, MS",1525930816,3378528,589.165,1.304,31.902505,-89.917709,21213,21213
MS,Smith County,"Smith County, MS",1647926089,2599432,636.268,1.004,32.019029,-89.494876,20183,20183
MS,Stone County,"Stone County, MS",1153800122,6712351,445.485,2.592,30.790184,-89.112297,5137,5137
MS,Sunflower County,"Sunflower County, MS",1807187010,23747315,697.759,9.169,33.605529,-90.59509,28133,28133
MS,Tallahatchie County,"Tallahatchie County, MS",1671120103,17918953,645.223,6.919,33.954529,-90.172243,28135,28135
MS,Tate County,"Tate County, MS",1048332513,16090912,404.763,6.213,34.649553,-89.943105,28137,28137
MS,Tippah County,"Tippah County, MS",1185754629,5522228,457.822,2.132,34.763618,-88.918819,28139,28139
MS,Tishomingo County,"Tishomingo County, MS",1098938846,52360190,424.303,20.216,34.737697,-88.236064,28141,28141
MS,Tunica County,"Tunica County, MS",1177611241,67530029,454.678,26.073,34.652201,-90.37177,28143,28143
MS,Union County,"Union County, MS",1076417872,3369003,415.607,1.301,34.489533,-89.002339,5139,5139
MS,Walthall County,"Walthall County, MS",1046169277,1236552,403.928,0.477,31.164492,-90.103431,28147,28147
MS,Warren County,"Warren County, MS",1524286571,77759836,588.53,30.023,32.356095,-90.852384,13301,13301
MS,Washington County,"Washington County, MS",1879404534,92160904,725.642,35.584,33.273174,-90.944446,1129,1129
MS,Wayne County,"Wayne County, MS",2099745598,7255476,810.716,2.801,31.642503,-88.678214,13305,13305
MS,Webster County,"Webster County, MS",1090760204,5398402,421.145,2.084,33.612061,-89.283961,13307,13307
MS,Wilkinson County,"Wilkinson County, MS",1756287127,25019144,678.106,9.66,31.161091,-91.324617,13319,13319
MS,Winston County,"Winston County, MS",1572773189,7341897,607.251,2.835,33.078724,-89.037391,1133,1133
MS,Yalobusha County,"Yalobusha County, MS",1209914665,72140595,467.151,27.854,34.030666,-89.703807,28161,28161
MS,Yazoo County,"Yazoo County, MS",2388847490,30612384,922.339,11.82,32.765675,-90.387928,28163,28163
MO,Adair County,"Adair County, MO",1469362058,5468507,567.324,2.111,40.190666,-92.603592,19001,19001
MO,Andrew County,"Andrew County, MO",1120509776,9678035,432.631,3.737,39.988863,-94.803551,29003,29003
MO,Atchison County,"Atchison County, MO",1417462632,7359186,547.285,2.841,40.431846,-95.437555,20005,20005
MO,Audrain County,"Audrain County, MO",1792905920,11855681,692.245,4.578,39.214481,-91.843418,29007,29007
MO,Barry County,"Barry County, MO",2015203933,32948669,778.075,12.722,36.699376,-93.834334,26015,26015
MO,Barton County,"Barton County, MO",1533351029,12152201,592.03,4.692,37.500799,-94.344089,20009,20009
MO,Bates County,"Bates County, MO",2167029202,38034974,836.695,14.685,38.257217,-94.339246,29013,29013
MO,Benton County,"Benton County, MO",1823462209,125581250,704.043,48.487,38.301036,-93.287942,5007,5007
MO,Bollinger County,"Bollinger County, MO",1600364571,8530122,617.904,3.293,37.318427,-90.024645,29017,29017
MO,Boone County,"Boone County, MO",1775568659,14233911,685.551,5.496,38.989861,-92.310202,5009,5009
MO,Buchanan County,"Buchanan County, MO",1057347849,17956298,408.244,6.933,39.660369,-94.808173,19019,19019
MO,Butler County,"Butler County, MO",1799187755,11192416,694.67,4.321,36.71518,-90.40313,1013,1013
MO,Caldwell County,"Caldwell County, MO",1104350538,8402195,426.392,3.244,39.658998,-93.979179,21033,21033
MO,Callaway County,"Callaway County, MO",2161518207,33189437,834.567,12.815,38.835547,-91.923446,29027,29027
MO,Camden County,"Camden County, MO",1699143493,136285342,656.043,52.62,38.026527,-92.765327,13039,13039
MO,Cape Girardeau County,"Cape Girardeau County, MO",1498414364,20158773,578.541,7.783,37.384141,-89.685658,29031,29031
MO,Carroll County,"Carroll County, MO",1799061892,17533392,694.622,6.77,39.427375,-93.500227,5015,5015
MO,Carter County,"Carter County, MO",1314052439,4304986,507.359,1.662,36.944858,-90.945705,21043,21043
MO,Cass County,"Cass County, MO",1804223305,14963263,696.615,5.777,38.646474,-94.354547,17017,17017
MO,Cedar County,"Cedar County, MO",1228870880,62637821,474.47,24.185,37.733655,-93.850014,19031,19031
MO,Chariton County,"Chariton County, MO",1945541996,40353306,751.178,15.58,39.517968,-92.96162,29041,29041
MO,Christian County,"Christian County, MO",1457250993,3004960,562.648,1.16,36.969739,-93.187614,17021,17021
MO,Clark County,"Clark County, MO",1306924729,18695976,504.606,7.219,40.407275,-91.729472,5019,5019
MO,Clay County,"Clay County, MO",1029948537,28501525,397.665,11.005,39.315551,-94.421502,1027,1027
MO,Clinton County,"Clinton County, MO",1085094819,11719847,418.957,4.525,39.608723,-94.395803,17027,17027
MO,Cole County,"Cole County, MO",1014104083,19106873,391.548,7.377,38.503233,-92.280027,29051,29051
MO,Cooper County,"Cooper County, MO",1462703861,11467296,564.753,4.428,38.845386,-92.812323,29053,29053
MO,Crawford County,"Crawford County, MO",1923005893,3306284,742.477,1.277,37.96656,-91.313933,5033,5033
MO,Dade County,"Dade County, MO",1269121007,42072595,490.01,16.244,37.43235,-93.854878,13083,13083
MO,Dallas County,"Dallas County, MO",1401057571,4909181,540.951,1.895,37.683583,-93.033815,1047,1047
MO,Daviess County,"Daviess County, MO",1458893649,14926594,563.282,5.763,39.962839,-93.970053,18027,18027
MO,DeKalb County,"DeKalb County, MO",1091311297,11561837,421.358,4.464,39.894665,-94.40719,1049,1049
MO,Dent County,"Dent County, MO",1949641178,4518782,752.761,1.745,37.603072,-91.489717,29065,29065
MO,Douglas County,"Douglas County, MO",2107274105,2520175,813.623,0.973,36.946517,-92.515892,8035,8035
MO,Dunklin County,"Dunklin County, MO",1401438398,15768936,541.098,6.088,36.306905,-90.065394,29069,29069
MO,Franklin County,"Franklin County, MO",2389655153,20808982,922.651,8.034,38.413003,-91.072832,1059,1059
MO,Gasconade County,"Gasconade County, MO",1344216320,18008168,519.005,6.953,38.441183,-91.50578,29073,29073
MO,Gentry County,"Gentry County, MO",1272776755,762384,491.422,0.294,40.208127,-94.405321,29075,29075
MO,Greene County,"Greene County, MO",1749088388,6612780,675.327,2.553,37.258196,-93.340641,1063,1063
MO,Grundy County,"Grundy County, MO",1127401335,7118004,435.292,2.748,40.112541,-93.565054,17063,17063
MO,Harrison County,"Harrison County, MO",1871309893,10070644,722.517,3.888,40.34562,-93.992582,18061,18061
MO,Henry County,"Henry County, MO",1805078265,91634021,696.945,35.38,38.386491,-93.792628,1067,1067
MO,Hickory County,"Hickory County, MO",1032908401,33454688,398.808,12.917,37.93691,-93.322988,29085,29085
MO,Holt County,"Holt County, MO",1198369593,19839053,462.693,7.66,40.095724,-95.219072,29087,29087
MO,Howard County,"Howard County, MO",1201237134,19848483,463.8,7.664,39.143365,-92.695926,5061,5061
MO,Howell County,"Howell County, MO",2401562319,2913503,927.248,1.125,36.774369,-91.887368,29091,29091
MO,Iron County,"Iron County, MO",1425178293,4661906,550.264,1.8,37.594364,-90.984682,26071,26071
MO,Jackson County,"Jackson County, MO",1565689799,30629899,604.516,11.826,39.005336,-94.343165,1071,1071
MO,Jasper County,"Jasper County, MO",1653723341,7163887,638.506,2.766,37.205197,-94.337259,13159,13159
MO,Jefferson County,"Jefferson County, MO",1700242389,20246517,656.467,7.817,38.25763,-90.543681,1073,1073
MO,Johnson County,"Johnson County, MO",2147773696,10182862,829.26,3.932,38.741528,-93.811863,5071,5071
MO,Knox County,"Knox County, MO",1305376627,7307094,504.009,2.821,40.136856,-92.146835,17095,17095
MO,Laclede County,"Laclede County, MO",1980383097,8711544,764.63,3.364,37.659698,-92.594843,29105,29105
MO,Lafayette County,"Lafayette County, MO",1627641077,27214232,628.436,10.507,39.068705,-93.802639,5073,5073
MO,Lawrence County,"Lawrence County, MO",1584393370,4247256,611.738,1.64,37.10659,-93.830551,1079,1079
MO,Lewis County,"Lewis County, MO",1308052629,14901560,505.042,5.754,40.084559,-91.728803,16061,16061
MO,Lincoln County,"Lincoln County, MO",1622809699,35981661,626.57,13.893,39.062255,-90.962916,5079,5079
MO,Linn County,"Linn County, MO",1594366554,14989603,615.588,5.788,39.86444,-93.108019,19113,19113
MO,Livingston County,"Livingston County, MO",1378657551,16187907,532.303,6.25,39.778587,-93.548201,17105,17105
MO,McDonald County,"McDonald County, MO",1397247160,520251,539.48,0.201,36.630218,-94.343956,29119,29119
MO,Macon County,"Macon County, MO",2075118025,28912941,801.208,11.163,39.829795,-92.56434,1087,1087
MO,Madison County,"Madison County, MO",1280458107,8318260,494.388,3.212,37.474481,-90.343413,1089,1089
MO,Maries County,"Maries County, MO",1364867202,7638777,526.978,2.949,38.162615,-91.923601,29125,29125
MO,Marion County,"Marion County, MO",1131623340,19113754,436.922,7.38,39.807538,-91.635379,1093,1093
MO,Mercer County,"Mercer County, MO",1175427727,3302140,453.835,1.275,40.421413,-93.567631,17131,17131
MO,Miller County,"Miller County, MO",1534831730,19140601,592.602,7.39,38.21668,-92.429876,5091,5091
MO,Mississippi County,"Mississippi County, MO",1065995425,44494852,411.583,17.18,36.826264,-89.295929,5093,5093
MO,Moniteau County,"Moniteau County, MO",1074917556,9954068,415.028,3.843,38.633037,-92.583642,29135,29135
MO,Monroe County,"Monroe County, MO",1677427650,58291986,647.658,22.507,39.49827,-92.006458,1099,1099
MO,Montgomery County,"Montgomery County, MO",1385765315,14100635,535.047,5.444,38.935184,-91.465427,1101,1101
MO,Morgan County,"Morgan County, MO",1547866664,42414965,597.635,16.377,38.420806,-92.874835,1103,1103
MO,New Madrid County,"New Madrid County, MO",1747873649,56238249,674.858,21.714,36.594261,-89.655948,29143,29143
MO,Newton County,"Newton County, MO",1618106494,4715004,624.754,1.82,36.908371,-94.335034,5101,5101
MO,Nodaway County,"Nodaway County, MO",2271326614,2361588,876.964,0.912,40.361136,-94.883146,29147,29147
MO,Oregon County,"Oregon County, MO",2045563487,4528610,789.797,1.749,36.68531,-91.401827,29149,29149
MO,Osage County,"Osage County, MO",1571034360,17734586,606.58,6.847,38.464253,-91.859504,20139,20139
MO,Ozark County,"Ozark County, MO",1929467303,26575002,744.972,10.261,36.64959,-92.458549,29153,29153
MO,Pemiscot County,"Pemiscot County, MO",1275870101,53916744,492.616,20.817,36.209916,-89.785942,29155,29155
MO,Perry County,"Perry County, MO",1228574132,25394864,474.355,9.805,37.71113,-89.802125,1105,1105
MO,Pettis County,"Pettis County, MO",1766953612,10501027,682.225,4.054,38.727367,-93.285207,29159,29159
MO,Phelps County,"Phelps County, MO",1739918996,6567069,671.787,2.536,37.866326,-91.790349,29161,29161
MO,Pike County,"Pike County, MO",1736428533,36976721,670.439,14.277,39.339959,-91.171607,1109,1109
MO,Platte County,"Platte County, MO",1087240598,16991916,419.786,6.561,39.378696,-94.761472,29165,29165
MO,Polk County,"Polk County, MO",1646006161,17837927,635.527,6.887,37.616761,-93.400817,5113,5113
MO,Pulaski County,"Pulaski County, MO",1417013177,11314125,547.112,4.368,37.824835,-92.207022,5119,5119
MO,Putnam County,"Putnam County, MO",1339843851,5943334,517.317,2.295,40.478606,-93.014531,12107,12107
MO,Ralls County,"Ralls County, MO",1216742135,36381975,469.787,14.047,39.553455,-91.524787,29173,29173
MO,Randolph County,"Randolph County, MO",1250217888,13254191,482.712,5.117,39.439249,-92.492959,1111,1111
MO,Ray County,"Ray County, MO",1473209199,13278420,568.809,5.127,39.308401,-93.995746,29177,29177
MO,Reynolds County,"Reynolds County, MO",2093946392,15373678,808.477,5.936,37.366464,-90.972282,29179,29179
MO,Ripley County,"Ripley County, MO",1630478460,5463304,629.531,2.109,36.65017,-90.874834,18137,18137
MO,St. Charles County,"St. Charles County, MO",1451718690,83246947,560.512,32.142,38.781102,-90.674915,29183,29183
MO,St. Clair County,"St. Clair County, MO",1748193269,70137865,674.981,27.08,38.04223,-93.77656,1115,1115
MO,Ste. Genevieve County,"Ste. Genevieve County, MO",1292800497,19739769,499.153,7.622,37.885845,-90.161531,29186,29186
MO,St. Francois County,"St. Francois County, MO",1170381746,7216295,451.887,2.786,37.810707,-90.473868,29187,29187
MO,St. Louis County,"St. Louis County, MO",1314263296,40127127,507.44,15.493,38.640688,-90.446073,27137,27137
MO,Saline County,"Saline County, MO",1956717081,29587349,755.493,11.424,39.13584,-93.204164,5125,5125
MO,Schuyler County,"Schuyler County, MO",795916404,2216011,307.305,0.856,40.469361,-92.519016,17169,17169
MO,Scotland County,"Scotland County, MO",1130548363,7217862,436.507,2.787,40.447686,-92.142824,29199,29199
MO,Scott County,"Scott County, MO",1087772859,15192496,419.991,5.866,37.047793,-89.568098,5127,5127
MO,Shannon County,"Shannon County, MO",2599884451,464012,1003.821,0.179,37.152498,-91.391328,29203,29203
MO,Shelby County,"Shelby County, MO",1297230221,3764606,500.863,1.454,39.797531,-92.088719,1117,1117
MO,Stoddard County,"Stoddard County, MO",2132124564,15031652,823.218,5.804,36.851557,-89.947481,29207,29207
MO,Stone County,"Stone County, MO",1201446581,121045602,463.881,46.736,36.751004,-93.473701,5137,5137
MO,Sullivan County,"Sullivan County, MO",1678265048,9122602,647.982,3.522,40.209587,-93.109783,18153,18153
MO,Taney County,"Taney County, MO",1637832031,49907618,632.371,19.269,36.649827,-93.042819,29213,29213
MO,Texas County,"Texas County, MO",3049103790,5071079,1177.266,1.958,37.314257,-91.964478,29215,29215
MO,Vernon County,"Vernon County, MO",2140343869,27020859,826.391,10.433,37.850196,-94.341597,29217,29217
MO,Warren County,"Warren County, MO",1110087777,23730817,428.607,9.163,38.761902,-91.159306,13301,13301
MO,Washington County,"Washington County, MO",1968043952,6791224,759.866,2.622,37.942611,-90.897018,1129,1129
MO,Wayne County,"Wayne County, MO",1966281378,38535344,759.186,14.879,37.111074,-90.453931,13305,13305
MO,Webster County,"Webster County, MO",1534731546,3109281,592.563,1.201,37.280804,-92.87608,13307,13307
MO,Worth County,"Worth County, MO",690564983,493903,266.629,0.191,40.480499,-94.419198,13321,13321
MO,Wright County,"Wright County, MO",1765788214,3525240,681.775,1.361,37.267633,-92.479989,19197,19197
MO,City of St. Louis,"City of St. Louis, MO",159915117,11006011,61.744,4.249,38.635699,-90.244582,29510,29510
MT,Beaverhead County,"Beaverhead County, MT",14355492109,78345289,5542.687,30.249,45.133863,-112.892869,30001,30001
MT,Big Horn County,"Big Horn County, MT",12944280225,47395454,4997.815,18.299,45.407869,-107.518163,30003,30003
MT,Blaine County,"Blaine County, MT",10948196437,29079275,4227.122,11.228,48.428282,-108.967648,16013,16013
MT,Broadwater County,"Broadwater County, MT",3088195834,118487318,1192.359,45.748,46.329849,-111.497873,30007,30007
MT,Carbon County,"Carbon County, MT",5303530757,35410718,2047.705,13.672,45.224468,-109.028554,30009,30009
MT,Carter County,"Carter County, MT",8651796239,19503322,3340.477,7.53,45.516825,-104.515324,21043,21043
MT,Cascade County,"Cascade County, MT",6988237754,34396942,2698.174,13.281,47.316575,-111.350262,30013,30013
MT,Chouteau County,"Chouteau County, MT",10288824735,62565533,3972.538,24.157,47.886834,-110.4362,30015,30015
MT,Custer County,"Custer County, MT",9798723675,25612454,3783.309,9.889,46.261414,-105.550352,8027,8027
MT,Daniels County,"Daniels County, MT",3693365371,1021697,1426.016,0.394,48.794429,-105.541739,30019,30019
MT,Dawson County,"Dawson County, MT",6143238450,29905888,2371.918,11.547,47.26613,-104.898271,13085,13085
MT,Deer Lodge County,"Deer Lodge County, MT",1907999323,12199471,736.683,4.71,46.094672,-113.141624,30023,30023
MT,Fallon County,"Fallon County, MT",4197320394,5915331,1620.595,2.284,46.318184,-104.405718,30025,30025
MT,Fergus County,"Fergus County, MT",11238811024,27700320,4339.329,10.695,47.225221,-109.232138,30027,30027
MT,Flathead County,"Flathead County, MT",13175781006,437178481,5087.198,168.796,48.314678,-114.054295,30029,30029
MT,Gallatin County,"Gallatin County, MT",6746958038,74488978,2605.015,28.76,45.518054,-111.163921,17059,17059
MT,Garfield County,"Garfield County, MT",12112233259,446864356,4676.56,172.535,47.267184,-106.995991,8045,8045
MT,Glacier County,"Glacier County, MT",7756874927,106013590,2994.946,40.932,48.705671,-112.990502,30035,30035
MT,Golden Valley County,"Golden Valley County, MT",3041740578,2621792,1174.423,1.012,46.380624,-109.174586,30037,30037
MT,Granite County,"Granite County, MT",4473328964,14546368,1727.162,5.616,46.395955,-113.427356,30039,30039
MT,Hill County,"Hill County, MT",7508815833,44701997,2899.17,17.26,48.631959,-110.106321,30041,30041
MT,Jefferson County,"Jefferson County, MT",4291254981,6604351,1656.863,2.55,46.124232,-112.059428,1073,1073
MT,Judith Basin County,"Judith Basin County, MT",4842466678,2066739,1869.687,0.798,47.032558,-110.30532,30045,30045
MT,Lake County,"Lake County, MT",3860290983,423545840,1490.467,163.532,47.642901,-114.083687,6033,6033
MT,Lewis and Clark County,"Lewis and Clark County, MT",8957164719,101496098,3458.381,39.188,47.132013,-112.373367,30049,30049
MT,Liberty County,"Liberty County, MT",3703639182,44411469,1429.983,17.147,48.559654,-111.036924,12077,12077
MT,Lincoln County,"Lincoln County, MT",9356423252,161590704,3612.535,62.391,48.552385,-115.463185,5079,5079
MT,McCone County,"McCone County, MT",6843332002,103024638,2642.225,39.778,47.629628,-105.757222,30055,30055
MT,Madison County,"Madison County, MT",9293284427,39846408,3588.157,15.385,45.32529,-111.913791,1089,1089
MT,Meagher County,"Meagher County, MT",6194909925,7475979,2391.868,2.886,46.5857,-110.92174,30059,30059
MT,Mineral County,"Mineral County, MT",3158799744,9897207,1219.619,3.821,47.151942,-115.065627,8079,8079
MT,Missoula County,"Missoula County, MT",6715862371,64586516,2593.009,24.937,47.027263,-113.892691,30063,30063
MT,Musselshell County,"Musselshell County, MT",4840577745,7118682,1868.958,2.749,46.505281,-108.439763,30065,30065
MT,Park County,"Park County, MT",7258365000,27885027,2802.471,10.766,45.421429,-110.53276,8093,8093
MT,Petroleum County,"Petroleum County, MT",4288047862,48927318,1655.625,18.891,47.141917,-108.226575,30069,30069
MT,Phillips County,"Phillips County, MT",13313777226,185493125,5140.478,71.619,48.250143,-107.928897,5107,5107
MT,Pondera County,"Pondera County, MT",4207608384,43980663,1624.567,16.981,48.228604,-112.220761,30073,30073
MT,Powder River County,"Powder River County, MT",8542288888,1565958,3298.196,0.605,45.408926,-105.555344,30075,30075
MT,Powell County,"Powell County, MT",6024421096,16247901,2326.042,6.273,46.844225,-112.9311,21197,21197
MT,Prairie County,"Prairie County, MT",4497780202,15092932,1736.603,5.827,46.812384,-105.503994,5117,5117
MT,Ravalli County,"Ravalli County, MT",6192655807,24208380,2390.998,9.347,46.077744,-114.105795,30081,30081
MT,Richland County,"Richland County, MT",5398974500,49002599,2084.556,18.92,47.785633,-104.563408,17159,17159
MT,Roosevelt County,"Roosevelt County, MT",6098391680,38582234,2354.602,14.897,48.282747,-104.99517,30085,30085
MT,Rosebud County,"Rosebud County, MT",12971010158,44234236,5008.135,17.079,46.173233,-106.666746,30087,30087
MT,Sanders County,"Sanders County, MT",7149405173,76394142,2760.401,29.496,47.756497,-115.180306,30089,30089
MT,Sheridan County,"Sheridan County, MT",4340323253,75007243,1675.808,28.96,48.705523,-104.533913,20179,20179
MT,Silver Bow County,"Silver Bow County, MT",1859568275,1518176,717.983,0.586,45.896232,-112.660071,30093,30093
MT,Stillwater County,"Stillwater County, MT",4653551002,23732517,1796.746,9.163,45.658545,-109.381576,30095,30095
MT,Sweet Grass County,"Sweet Grass County, MT",4805735230,17537143,1855.505,6.771,45.811292,-109.944796,30097,30097
MT,Teton County,"Teton County, MT",5883425281,52657848,2271.603,20.331,47.819035,-112.281725,16081,16081
MT,Toole County,"Toole County, MT",4959868815,78026225,1915.016,30.126,48.645125,-111.733472,30101,30101
MT,Treasure County,"Treasure County, MT",2532492070,17149961,977.801,6.622,46.229441,-107.285772,30103,30103
MT,Valley County,"Valley County, MT",12758539633,351469571,4926.1,135.703,48.34985,-106.670424,16085,16085
MT,Wheatland County,"Wheatland County, MT",3684208403,13010925,1422.481,5.024,46.497047,-109.857147,30107,30107
MT,Wibaux County,"Wibaux County, MT",2303979500,1756846,889.571,0.678,46.962966,-104.274518,30109,30109
MT,Yellowstone County,"Yellowstone County, MT",6820664370,39931163,2633.473,15.418,45.936987,-108.276656,30111,30111
